,image_url,Brand,Manufacturer,Model Year,Product Dimensions,Batteries,Memory Storage Capacity,Ram Memory Installed Size,Operating System,Hardware Interface,Graphics Coprocessor,Tuner Technology,Response Time,Resolution,Special Features,Mounting Hardware,Number Of Items,Remote Control Description,Remote Control Type,Display Technology,Standing screen display size,Display Type,Viewing Angle,Image Aspect Ratio,Image Brightness,Image Contrast Ratio,Supported Image Type,Screen Resolution,Supported Audio Format,Speaker Surround Sound Channel Configuration,Audio Wattage,Voltage,Wattage,Power Source,Batteries Included,Batteries Required,Battery Cell Composition,Refresh Rate,Total Usb Ports,Connector Type,Maximum Operating Distance,Mounting Type,Real Angle Of View,Media Format,Includes Rechargable Battery,Remote Control Included?,Supports Bluetooth Technology,Country of Origin,Item Weight,product,rating,price,product_url,Model,Model Name,Item model number,Audio Output Mode,Compatible Devices,GSM frequencies,Contains Liquid Contents,Speakers Maximum Output Power,Speaker Connectivity,Package Dimensions,Max Resolution,Aspect Ratio,Digital Storage Capacity
36,https://images-eu.ssl-images-amazon.com/images/I/51FHx3A7omL._SY300_SX300_QL70_ML2_.jpg,Sony,Sony India Private Limited,2020,97 x 7.5 x 57.1 cm; 7.7 Kilograms,2 AA batteries required. (included),,,Linux,"USB, HDMI",,,,1920x1080 Pixels,Smart TV Features: Smart TV | Screen Mirroring | Netflix | Amazon Prime Video | HDR Gaming,"1 LED TV, 1 Table Top Stand, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Batteries, 1 Power Cable, 1 AC Adaptor",1,Comes with navigation keys on the remote for better functions,"IR, Bluetooth",LED,43 Inches,LED,178 Degrees,16:9,High brightness,Standard,"PSD, GIF, PNG, JPEG",1920 x 1080 pixels,"Mp3_audio, Wma",Open Baffle Speaker | ClearAudio+ technology | TV MusicBox,20 Watts,,,AC,Yes,No,Alkaline,60 Hz,2,"Wi-Fi, USB, HDMI",3 Feet,Wall Mount & Table Mount,,"AVI, Blu-ray, MPEG, DVD, WAV, WMA",,Yes,No,India,7 kg 700 g,Sony Bravia 108 cm (43 inches) Full HD Smart LED TV KDL-43W6603 (Black) (2020 Model)  ,4.6 out of 5 stars,"35,999",https://amazon.in/Sony-Bravia-inches-Smart-KDL-43W6603/dp/B086CGNG4T/ref=sr_1_122?keywords=tv&qid=1660812301&sr=8-122,KDL-43W6603,Bravia,KDL-43W6603,,,,,,,,,,
37,https://images-eu.ssl-images-amazon.com/images/I/41611VFTGwL._SY300_SX300_QL70_ML2_.jpg,Redmi,Redmi,2021,73 x 8.7 x 47.6 cm; 3.92 Kilograms,2 AAA batteries required.,8 GB,1 GB,Android,"AV Port, Ethernet, HDMI, Headphone, USB 2.0",Mali G31 MP2,NTSC,,1366 x 768 Pixels,PatchWall 4 with IMDb Integration | Kids Mode with Parental Lock | 90+ Free Live Channels | Netflix | Prime Video | Disney+ Hotstar and more | Android TV 11 | Google Assistant | Chromecast Built-in | Miracast,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Remote Control, 4 screws",1,Remote with easy Access like Voice assistant | Ok Google | Quick Wake | Quick Mute | Quick Settings | Netflix and Prime Video buttons,Bluetooth,LED,32 Inches,A+,178 Degrees,16:09,Ultra Bright Screen,,JPEG,1366 x 768 pixels,"Dolby, DTS-HD, Mp3_audio",Dolby Audio | DTS Virtual: X | DTS-HD,20 Watts,240 Volts,50 Watts,AC,No,Yes,,60 Hz,2,"Wi-Fi, USB, Ethernet, HDMI",8 Feet,Wall Mount,178 Degrees,"MPEG, AVI",,Yes,Yes,India,3 kg 920 g,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)  ,4.2 out of 5 stars,"14,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A054367039CG9GF4P6B7C&url=%2FRedmi-inches-Ready-L32M6-RA-Android%2Fdp%2FB09F9YQQ7B%2Fref%3Dsr_1_123_sspa%3Fkeywords%3Dtv%26qid%3D1660812301%26sr%3D8-123-spons%26psc%3D1&qualifier=1660812301&id=3983918216806618&widgetName=sp_mtf,L32M6-RA/L32M7-RA,Redmi Smart TV 32,L32M6-RA/L32M7-RA,Stereo,,,,,,,,,
38,https://images-eu.ssl-images-amazon.com/images/I/41dvZHrAhTL._SX300_SY300_QL70_ML2_.jpg,NVY,Reach NVY PVT Ltd,2022,,,8 GB,1 GB,Android,"Ethernet, HDMI, USB 2.0",,,8 Milliseconds,1366768 Pixels,,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control",1,,IR,LED,32 Inches,LED,178 Degrees,16:9,,,,,"Mp3_audio, Wma",2,20 Watts,240 Volts,48 Watts,AC,,No,,60 Hz,2,"Wi-Fi, HDMI",7 Feet,Wall Mount,,,,Yes,,India,5 kg,NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,4.4 out of 5 stars,"10,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_124_sspa%3Fkeywords%3Dtv%26qid%3D1660812301%26sr%3D8-124-spons%26psc%3D1&qualifier=1660812301&id=3983918216806618&widgetName=sp_mtf,32 SMART TV,NVA32SFR1,32 SMART TV,Surround,,,,,,80 x 52 x 13 cm; 5 Kilograms,,,
39,https://images-eu.ssl-images-amazon.com/images/I/51V12dzbRgL._SY300_SX300_QL70_ML2_.jpg,TCL,Bhagwati Products Ltd.,2020,111.2 x 4.1 x 65.5 cm; 10 Kilograms,2 AAA batteries required. (included),,2,Android,"USB, HDMI",Mali4703 600MHz~800MHz,DVB-T2/NTSC/PAL/SECAM,9.5 Milliseconds,3840x2160 Pixels,,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Batteries",1,,,LED,50 Inches,A+,,16:9,,5000:1,JPEG,3840 x 2160 pixels,"Mp3_audio, Wma",Dolby Audio Power Speakers,,,30 Watts,AC,Yes,Yes,Lithium Ion,60 hertz,,Wi-Fi,,,,,,,Yes,India,10 kg,TCL 126 cm (50 inches) Remote Less Voice Control Edition AI 4K Ultra HD Certified Android Smart LED TV 50P715 (Silver)  ,4.2 out of 5 stars,"39,990",https://amazon.in/TCL-inches-Certified-Android-50P715/dp/B08BS8KT8X/ref=sr_1_125?keywords=tv&qid=1660812301&sr=8-125,50P715,P715 4K Android,50P715,,,,No,,,,,,
40,https://images-eu.ssl-images-amazon.com/images/I/41u6cat3e6L._SY300_SX300_QL70_ML2_.jpg,KODAK,Kodak,2021,54 x 95.4 x 9 cm; 6.4 Kilograms,2 AAA batteries required. (included),,1 GB,Android,"USB, HDMI",Mali-450MP3,PAL,8 Milliseconds,1920 x 1080 Pixels,,"1 LED TV, 1 Table Stand Base, 1 User Manual, 1 Warranty Card, 1 Remote Control,1 Wall Mount, 2 AAA Battery",1,"One Click Amazon Prime, Sony Liv & Youtube Video Button Remote | Google Assistant",,LED,42 Inches,A+,,16:09,,5000:1,JPEG,1920 x 1080 pixels,"Mp3_audio, Wma",Surround Sound,30 Watts,,30 Watts,AC,Yes,Yes,Zinc Carbon,60 Hz,,"Wi-Fi, USB, Ethernet, HDMI",,,,,No,Yes,Yes,India,6 kg 400 g,Kodak 106 cm (42 inches) Full HD Certified Android Smart LED TV 42FHDX7XPRO (Black)  ,4.1 out of 5 stars,"19,999",https://amazon.in/Kodak-Inches-Certified-Android-42FHDX7XPRO/dp/B08WLZ323C/ref=sr_1_126?keywords=tv&qid=1660812301&sr=8-126,42FHDX7XPRO,42FHDX7XPRO,42FHDX7XPRO,,,,,,,,,,
41,https://m.media-amazon.com/images/I/41VC-c+M6sL._SY300_SX300_.jpg,MI,DIXON TECHNOLOGIES (INDIA) LIMITED,2021,167.4 x 7.9 x 97 cm; 33.3 Kilograms,2 AAA batteries required.,,2 GB,Android,"USB, HDMI",Mali G52 MP2,NTSC,,3840x2160 Pixels,,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Remote Control, 4 screws",1,Remote with easy Access like Voice assistant | Ok Google | Quick Wake | Quick Mute | Quick Settings | Dedicated buttons for Netflix and Prime Video,,QLED,75 Inches,Dolby Vision | HDR10+ | HLG,178 Degrees,16:09,,10000:1,"GIF, JPEG",3840 x 2160 pixels,"Mp3_audio, Wma",Dolby Audio | DTS-HD | Dolby Atmos Pass through e-ARC,30 Watts,240 Volts,360 Watts,AC,No,Yes,Lithium Ion,120 Hz,2,"Wi-Fi, USB, Ethernet, HDMI",,Table Mount,,,,Yes,Yes,India,33 kg 300 g,Mi 189.34cm (75 inches) Q1 Series 4K Ultra HD Smart QLED TV L75M6-ESG (Metallic Grey)  ,4.4 out of 5 stars,"1,39,999",https://amazon.in/189-34-inches-Android-L75M6-ESG-Metallic/dp/B09HQTPWVR/ref=sr_1_127?keywords=tv&qid=1660812301&sr=8-127,L75M6-ESG,Mi QLED TV 75,L75M6-ESG,"Surround, Stereo",,,,,,,,,
42,https://images-eu.ssl-images-amazon.com/images/I/51TQObZ6w1L._SY300_SX300_QL70_ML2_.jpg,TCL,Bhagwati Products Ltd.,2020,122.9 x 30.5 x 70.4 cm; 14.8 Kilograms,2 AAA batteries required. (included),16 GB,2.5 GB,Android,"USB, HDMI",Mali470x3 600MHz-800MHz,DVB-T2/NTSC/PAL/SECAM,6.5 Milliseconds,3840x2160 Pixels,"Built-In Wifi |Hands free voice control |4K Android TV+HDR 10 |AI-Google Assistant | Certified Android P| Screen Cast+T-cast |2GB RAM - 16GB ROM |5000+ Apps YouTube, Netflix, Prime video","1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Batteries",1,Smart remote with Dedicated Hotkeys for quick and easy access | Hands free voice control,"IR, Hands-Free Voice Control",QLED,55 Inches,A+,178 Degrees,16:9,High brightness,5000:1,JPEG,3840 x 2160 pixels,"Mp3_audio, Wma",Dolby Atmos | DTS,30 Watts,240 Volts,30 Watts,AC,Yes,Yes,Lithium Ion,60 Hz,2,Wi-Fi,12 Feet,Wall Mount & Table Mount,,"AVI, MPEG, DVD, WAV, WMA",,Yes,Yes,India,14 kg 800 g,TCL 138.7 cm (55 inches) Remote Less Voice Control Edition 4K Ultra HD Certified Android Smart QLED TV 55C715 (Metallic Black)  ,4.2 out of 5 stars,"54,990",https://amazon.in/TCL-Certified-Android-55C715-Metallic/dp/B08B24LVPK/ref=sr_1_128?keywords=tv&qid=1660812301&sr=8-128,55C715,C715 Series,55C715,,,,,,,,,,
43,https://images-eu.ssl-images-amazon.com/images/I/41dj2hg9FKL._SY300_SX300_QL70_ML2_.jpg,TCL,Genus Electrotech Limited,2021,72.1 x 18 x 47.4 cm; 3.5 Kilograms,2 AAA batteries required.,8 GB,1 GB,Android,"USB, HDMI, Headphone",Mali4703 600MHz~800MHz,"NTSC, PAL, SECAM",8 Milliseconds,1366x768 Pixels,"Hands-Free Voice Control | 4K Android TV + HDR | AI-IN | T-cast | Bluetooth | Android R(11) | Supported Applications: TCL chanel, Netflix, Prime video, Hotstar, Zee5, Sun NXT, YouTube, Google playstore, Google services applications","1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control",1,"Remote Comes with One Click Netflix Button, Amazon Prime Video, Zee5, TCL channel | Google Assistant for Easy access","IR, Bluetooth",LED,32 Inches,A+,178 Degrees,16:09,280 nits,3000:01,"GIF, JPEG",1366 x 768 pixels,"Mp3_audio, Wma",Dolby Atmos,10 Watts,,10 Watts,AC,No,No,Lithium Ion,60 Hz,2,"Wi-Fi, USB, HDMI",12 Feet,Wall Mount & Table Mount,178 Degrees,"MPEG, AVI",No,Yes,No,,3 kg 500 g,TCL 79.9 cm (32 inches) HD Ready Certified Android Smart LED TV 32S65A (Black)  ,4.3 out of 5 stars,"15,950",https://amazon.in/TCL-Inches-Certified-Android-32S65A/dp/B08PCXXMJ6/ref=sr_1_129?keywords=tv&qid=1660812301&sr=8-129,32S65A,S65A Series,32S65A,Stereo,,,,,,,,,8 GB
44,https://images-eu.ssl-images-amazon.com/images/I/41ToYIT64SL._SX300_SY300_QL70_ML2_.jpg,EAirtec,eAirtec,2022,102 x 14 x 65 cm; 4.5 Kilograms,,8 GB,1 GB,Android,"USB, HDMI, Headphone",,,,3840x2160 Pixels,,"1 LED TV, 1 Remote Controller, 1 Wall Mount",1,,,LED,43 Inches,LED,178 Degrees,16:9,,4000:01,,3840 x 2160 pixels,,2.0,20 Watts,,,Corded Electric,No,Yes,,60 Hz,2,HDMI,,Wall Mount,,,,Yes,Yes,India,4 kg 500 g,eAirtec 109 cm (43 Inches) Cloud Series 4K Ultra HD Smart LED TV 43DJSMARTCloud (Black) (2022 Model) | With Voice Command Remote  ,3.8 out of 5 stars,"18,500",https://amazon.in/eAirtec-Inches-43DJSMARTCloud-Command-Remote/dp/B09NZZZ33Z/ref=sr_1_130?keywords=tv&qid=1660812301&sr=8-130,43DJSMARTCloud,Cloud Series,43DJSMARTCloud,,,,,,,,,,
45,https://images-eu.ssl-images-amazon.com/images/I/51VFRgaHbQL._SX300_SY300_QL70_ML2_.jpg,LG,LG Electronics India Pvt. Ltd.,2022,8.8 x 146.3 x 85 cm; 21.3 Kilograms,2 AA batteries required. (included),8 GB,1.5 GB,WebOS,"HDMI, USB 2.0, Bluetooth 5",LG Graphics Processor,DVB-T2,,3840x2160 Pixels,"WebOS 22 with User Profiles | Filmmaker Mode, HDR 10 Pro & HLG | Game Optimizer, ALLM, HGIG Mode | Unlimited OTT Apps | AI Brightness Control, 4K Upscaling & AI Sound (Virtual Surround 5.1 up-mix)","1 UHD 4K TV, 1 Table Top Stand, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 Batteries",1,"Hot Keys to Prime Video, Netflix, Disney + Hotstar",IR Blaster,LED,65 Inches,4K Upscaler,178 Degrees,16:09,AI Brightness,1100:1,"GIF, JPEG",,"AC4, AC3(Dolby Digital), EAC3, HE-AAC, AAC, MP2, MP3, PCM, DTS, DTS-HD, DTS Express, WMA, apt-X, WMV,ASF,AVI,MP4,M4V,MOV,MPG,MPEG,MKV,MPEG,DAT,MTS,TS,TP,TRP,DIVX,MKV,RM",2.0 Ch Speaker | Bluetooth Surround Ready,20 Watts,130 Volts,195 Watts,AC,Yes,No,Alkaline,60 Hz,1,"Bluetooth, Wi-Fi, USB, HDMI",8 Feet,Wall Mount,178 Degrees,,No,Yes,Yes,India,21 kg 300 g,LG 164 cm (65 inches) 4K Ultra HD Smart LED TV 65UQ7500PSF (Ceramic Black)  ,4.3 out of 5 stars,"79,990",https://amazon.in/LG-inches-Ultra-65UQ7500PSF-Ceramic/dp/B0B3XZ93V5/ref=sr_1_131?keywords=tv&qid=1660812301&sr=8-131,65UQ7500PSF,UHD TV,65UQ7500PSF,Stereo,,,,,,,,,
